,workertimes,walltimes,n_rejected,grad_norm,unp_rank,generations,param_norm,n_reused,baseline_mu,baseline_sigma,sigma,beta,lr_0,lr_1,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val
88,28.556288719177246,3317.988745689392,0,2.4948137,8,88,32.5172,0,133.5965576171875,133.59120178222656,0.049863227,-5.9970393,0.05,0.05,0.0,200.0,133.6,2975.0400000000004,13360.0,160.0,,543,1000,961.98,6111.579600000002,96198,987,
89,28.758403062820435,3356.1997017860413,0,2.4943628,13,89,32.525074,0,133.59535217285156,133.5931396484375,0.049862977,-5.9970393,0.05,0.05,0.0,260.0,133.6,2895.04,13360.0,160.0,,640,1000,959.93,5908.3451000000005,95993,975,
90,28.279513835906982,3393.8598895072937,0,2.492732,8,90,32.53291,0,118.19789123535156,118.20278930664062,0.04986242,-5.9970393,0.05,0.05,0.0,200.0,118.2,4144.759999999998,11820.0,160.0,,629,1000,970.36,4811.530400000001,97036,988,
91,28.333975315093994,3431.649446964264,0,2.494073,8,91,32.540726,0,122.8038330078125,122.81216430664062,0.04986067,-5.9970393,0.05,0.05,0.0,220.0,122.8,3840.1600000000008,12280.0,160.0,,533,1000,956.68,7997.157599999999,95668,980,
92,28.938019514083862,3470.196901321411,0,2.4944792,10,92,32.548443,0,118.39996337890625,118.4037094116211,0.049860064,-5.9970393,0.05,0.05,0.0,220.0,118.4,4125.439999999999,11840.0,160.0,,736,1000,963.22,4235.4916,96322,974,
93,27.982925176620483,3507.640167236328,0,2.4922888,13,93,32.556038,0,124.59893035888672,124.59719848632812,0.049859907,-5.9970393,0.05,0.05,0.0,240.0,124.6,4398.839999999999,12460.0,160.0,,677,1000,966.72,3806.1416,96672,987,
94,29.5718994140625,3546.744957447052,0,2.4957023,7,94,32.563595,0,128.59857177734375,128.59584045410156,0.049860477,-5.9970393,0.05,0.05,0.0,220.0,128.6,3586.04,12860.0,160.0,,653,1000,973.85,2786.0875,97385,986,
95,28.24655556678772,3584.443396091461,0,2.4943826,6,95,32.571114,0,131.20712280273438,131.21615600585938,0.049861018,-5.9970393,0.05,0.05,0.0,220.0,131.2,2962.5600000000013,13120.0,160.0,,458,1000,959.25,8145.2275,95925,969,
96,28.76877999305725,3622.640550136566,0,2.4929383,6,96,32.578754,0,120.39966583251953,120.39832305908203,0.049861513,-5.9970393,0.05,0.05,0.0,180.0,120.4,4103.839999999999,12040.0,160.0,,655,1000,974.12,3339.3655999999987,97412,978,
97,28.577600717544556,3660.6469242572784,0,2.49664,9,97,32.586285,0,118.60893249511719,118.61412811279297,0.049860574,-5.9970393,0.05,0.05,0.0,220.0,118.6,4194.04,11860.0,160.0,,483,1000,954.34,9114.884399999999,95434,989,
98,27.842300415039062,3697.9271762371063,0,2.4951434,10,98,32.59382,0,131.19166564941406,131.17921447753906,0.049861137,-5.9970393,0.05,0.05,0.0,220.0,131.2,3114.5600000000013,13120.0,160.0,,587,1000,955.6,6950.459999999997,95560,989,
99,29.15285086631775,3736.4391570091248,0,2.4944797,11,99,32.60129,0,126.38703155517578,126.37271881103516,0.04986147,-5.9970393,0.05,0.05,0.0,220.0,126.4,3583.0400000000004,12640.0,160.0,,647,1000,967.06,4052.196399999999,96706,975,
