,n_reused,param_norm,unp_rank,workertimes,generations,walltimes,n_rejected,grad_norm,baseline_mu,baseline_sigma,sigma,beta,lr_0,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val,accuracy_min,accuracy_max,accuracy_avg,accuracy_var,accuracy_sum,accuracy_unp,accuracy_val
30,0,17.383726,1,3.167205572128296,30,106.87936162948608,0,4.8689504,0.0,0.0,0.05,-5.9914646,0.05,-1.5725245475769043,-1.2869385480880737,-1.4084364175796509,0.0032003172673285007,-140.84364318847656,-1.1756608,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
31,0,17.541382,1,3.372725009918213,31,110.42166376113892,0,4.839297,0.0,0.0,0.05,-5.9914646,0.05,-1.4822947978973389,-1.2455339431762695,-1.3840644359588623,0.0022429225500673056,-138.4064483642578,-1.1759533,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
32,0,17.697397,1,3.1695027351379395,32,113.76092863082886,0,4.8567142,0.0,0.0,0.05,-5.9914646,0.05,-1.4468140602111816,-1.2175158262252808,-1.3449606895446777,0.002146738348528743,-134.49606323242188,-1.0912049,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
33,0,17.85488,1,3.282747983932495,33,117.21593809127808,0,4.8423567,0.0,0.0,0.05,-5.9914646,0.05,-1.4256644248962402,-1.2314281463623047,-1.3225876092910767,0.0017838402418419719,-132.25875854492188,-1.0856265,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
34,0,18.012844,1,3.075942277908325,34,120.46490168571472,0,4.81598,0.0,0.0,0.05,-5.9914646,0.05,-1.4047104120254517,-1.1574829816818237,-1.2930575609207153,0.0024073130916804075,-129.30575561523438,-1.1004739,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
35,0,18.172655,1,3.182706594467163,35,123.81812143325806,0,4.827368,0.0,0.0,0.05,-5.9914646,0.05,-1.369364619255066,-1.1206878423690796,-1.267289161682129,0.0023614459205418825,-126.72891235351562,-1.0292468,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
36,0,18.332048,1,3.3004567623138428,36,127.2903995513916,0,4.861711,0.0,0.0,0.05,-5.9914646,0.05,-1.337012529373169,-1.1418370008468628,-1.235926866531372,0.0018723525572568178,-123.59268188476562,-1.0574393,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
37,0,18.490425,1,3.1308915615081787,37,130.59601521492004,0,4.8733416,0.0,0.0,0.05,-5.9914646,0.05,-1.3248679637908936,-1.1028414964675903,-1.2152310609817505,0.001640825066715479,-121.52310180664062,-1.0141093,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
38,0,18.648447,1,3.085237741470337,38,133.84456205368042,0,4.8694983,0.0,0.0,0.05,-5.9914646,0.05,-1.277280330657959,-1.0987968444824219,-1.1873728036880493,0.0015972178662195802,-118.7372817993164,-0.9863253,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
39,0,18.80489,1,3.2339587211608887,39,137.25207781791687,0,4.858444,0.0,0.0,0.05,-5.9914646,0.05,-1.2864623069763184,-1.0687003135681152,-1.1626250743865967,0.0018000088166445494,-116.26250457763672,-0.88846594,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
40,0,18.960793,1,3.2095162868499756,40,140.63277125358582,0,4.8629665,0.0,0.0,0.05,-5.9914646,0.05,-1.261772871017456,-1.0059758424758911,-1.1378628015518188,0.002037233440205455,-113.7862777709961,-0.9936946,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
41,0,19.113367,1,3.440239906311035,41,144.24530482292175,0,4.8580804,0.0,0.0,0.05,-5.9914646,0.05,-1.2238904237747192,-1.0229400396347046,-1.1124777793884277,0.0018474665703251958,-111.24777221679688,-0.911222,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
42,0,19.26403,1,3.2351624965667725,42,147.64833235740662,0,4.8598094,0.0,0.0,0.05,-5.9914646,0.05,-1.2163183689117432,-0.9389936923980713,-1.086217999458313,0.002219789195805788,-108.6218032836914,-0.9242255,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
43,0,19.418146,1,3.2852530479431152,43,151.10249710083008,0,4.847715,0.0,0.0,0.05,-5.9914646,0.05,-1.1514570713043213,-0.9579089879989624,-1.0655033588409424,0.0017668228829279542,-106.55033111572266,-0.89693695,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
44,0,19.5706,1,3.1125011444091797,44,154.38677978515625,0,4.828466,0.0,0.0,0.05,-5.9914646,0.05,-1.1647735834121704,-0.9512239694595337,-1.0434094667434692,0.001781741506420076,-104.3409423828125,-0.8399094,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
45,0,19.722555,1,3.2775919437408447,45,157.83026313781738,0,4.840942,0.0,0.0,0.05,-5.9914646,0.05,-1.1421380043029785,-0.9298929572105408,-1.0158371925354004,0.0015145858051255345,-101.5837173461914,-0.8225827,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
46,0,19.870981,1,3.268383264541626,46,161.26932954788208,0,4.871063,0.0,0.0,0.05,-5.9914646,0.05,-1.0843725204467773,-0.8997304439544678,-0.9953626990318298,0.0014213891699910164,-99.53627014160156,-0.8439247,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
