,accuracy_avg,accuracy_max,accuracy_min,accuracy_sum,accuracy_unp,accuracy_val,accuracy_var,beta,generations,lr_0,lr_1,n_rejected,n_reused,observations_avg,observations_max,observations_min,observations_sum,observations_unp,observations_val,observations_var,return_avg,return_max,return_min,return_sum,return_unp,return_val,return_var,sigma,unp_rank,walltimes,workertimes
15,0.32108000000000003,0.414,0.245,32.108000000000004,0.504,,0.0014012735999999997,-6.085817337036133,15,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.9424060583114624,-1.8294955492019653,-2.0999085903167725,-194.2406005859375,-1.6296072006225586,,0.0036439287941902876,0.04748150333762169,1,118.30052208900452,4.6029887199401855
16,0.34973999999999994,0.433,0.24,34.974,0.512,,0.0011732524,-6.130960941314697,16,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.8914250135421753,-1.7664164304733276,-2.0786166191101074,-189.1425018310547,-1.5871121883392334,,0.003067021258175373,0.047695957124233246,1,125.5638518333435,4.677776336669922
17,0.3788,0.46,0.291,37.88,0.533,,0.0013925399999999998,-6.125620365142822,17,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.838772177696228,-1.72255277633667,-1.967981219291687,-183.87721252441406,-1.5720951557159424,,0.0038747817743569613,0.046631429344415665,1,132.78636002540588,4.6459455490112305
18,0.39827000000000007,0.477,0.304,39.827000000000005,0.535,,0.0010228171,-6.1653923988342285,18,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.8037124872207642,-1.6623225212097168,-1.9271821975708008,-180.37124633789062,-1.5272501707077026,,0.0026444571558386087,0.04675611853599548,1,140.26883387565613,4.886073350906372
19,0.4192099999999999,0.533,0.343,41.92099999999999,0.524,,0.0011741459,-6.181614875793457,19,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.7551847696304321,-1.5972309112548828,-1.890024185180664,-175.5184783935547,-1.5504792928695679,,0.0035615223459899426,0.04583550617098808,1,147.62339544296265,4.751044034957886
20,0.44132999999999994,0.513,0.368,44.132999999999996,0.55,,0.0009857010999999999,-6.17411994934082,20,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.7123662233352661,-1.6087510585784912,-1.814503788948059,-171.2366180419922,-1.4841563701629639,,0.0020906231366097927,0.04546522721648216,1,154.912015914917,4.689104795455933
21,0.4549900000000001,0.548,0.368,45.49900000000001,0.566,,0.0013034099000000003,-6.185370922088623,21,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.6818280220031738,-1.552309513092041,-1.7911570072174072,-168.18280029296875,-1.4778493642807007,,0.0029605552554130554,0.045635927468538284,1,162.07345175743103,4.528588533401489
22,0.47447,0.543,0.381,47.447,0.602,,0.0008772091000000001,-6.155704975128174,22,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.643876552581787,-1.5231202840805054,-1.7786856889724731,-164.3876495361328,-1.4339336156845093,,0.0022321930155158043,0.04537992179393768,1,169.28924226760864,4.58150839805603
23,0.48247999999999996,0.551,0.385,48.248,0.597,,0.0010751496000000005,-6.154504776000977,23,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.6260123252868652,-1.516538143157959,-1.7714717388153076,-162.60122680664062,-1.4331754446029663,,0.0022902258206158876,0.046058058738708496,1,176.63968992233276,4.70345139503479
24,0.5077900000000001,0.568,0.415,50.779,0.616,,0.0008806459000000005,-6.178842067718506,24,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.580107569694519,-1.4715219736099243,-1.703266978263855,-158.01075744628906,-1.3561437129974365,,0.0022174064069986343,0.04608570784330368,1,184.02401614189148,4.73390007019043
25,0.52341,0.59,0.438,52.34100000000001,0.632,0.6494,0.0010523019,-6.1529951095581055,25,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,10000.0,0.0,-1.547827959060669,-1.4464422464370728,-1.7149790525436401,-154.7827911376953,-1.3662761449813843,-1.3230186700820923,0.0028957175090909004,0.04552830755710602,1,192.9306890964508,6.255994081497192
26,0.5354800000000001,0.602,0.45,53.548,0.649,,0.0009956095999999997,-6.175619125366211,26,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.5269348621368408,-1.404682993888855,-1.6773980855941772,-152.6934814453125,-1.3203188180923462,,0.0022734582889825106,0.04612050950527191,1,199.91876482963562,4.3877317905426025
27,0.5533499999999999,0.627,0.443,55.334999999999994,0.644,,0.000915807499999999,-6.188008785247803,27,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.4911593198776245,-1.3772523403167725,-1.683380365371704,-149.11593627929688,-1.319181203842163,,0.002533076796680689,0.0456017330288887,1,207.18825888633728,4.619114875793457
28,0.5734699999999999,0.65,0.518,57.346999999999994,0.686,,0.0006689890999999992,-6.224851608276367,28,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.4523271322250366,-1.3355594873428345,-1.553093433380127,-145.2327117919922,-1.2474561929702759,,0.0016354708932340145,0.04532011225819588,1,214.33034110069275,4.496104717254639
29,0.5912099999999999,0.67,0.511,59.12099999999999,0.669,,0.0007051259000000003,-6.2404584884643555,29,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.415708303451538,-1.3062913417816162,-1.5273808240890503,-141.57083129882812,-1.2635326385498047,,0.0018258572090417147,0.04449289292097092,1,221.61055183410645,4.6334006786346436
30,0.6098399999999999,0.668,0.541,60.983999999999995,0.673,,0.0005727944000000005,-6.259408473968506,30,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.3801829814910889,-1.294804334640503,-1.4708517789840698,-138.01829528808594,-1.2330958843231201,,0.0013432072009891272,0.04414704814553261,1,228.8862328529358,4.626980543136597
31,0.62104,0.67,0.572,62.104000000000006,0.701,,0.0005398584000000009,-6.220435619354248,31,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-1.3525482416152954,-1.269538164138794,-1.427175521850586,-135.25482177734375,-1.1862958669662476,,0.001181468483991921,0.043730728328228,1,236.27603793144226,4.74166464805603
