,grad_norm,n_rejected,unp_rank,param_norm,workertimes,generations,n_reused,walltimes,baseline_mu,baseline_sigma,sigma_avg,beta_avg,sigma_min,beta_min,sigma_max,beta_max,sigma_med,beta_med,sigma_std,beta_std,lr_0,lr_1,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val
214,2.1325936,0,40,149.63315,28.703665018081665,214,0,7414.777200937271,0.0,0.0,0.050026815,-5.990392208099365,0.04998841,-5.9919281005859375,0.050014734,-5.990875244140625,0.049999937,-5.991466999053955,2.5000707e-06,0.00010016865,1.0,1.0,0.0,260.0,156.2,1973.5600000000004,15620.0,160.0,,725,1000,981.86,2323.0204,98186,785,
215,2.1332355,0,1,149.65222,30.00852870941162,215,0,7450.249384880066,0.0,0.0,0.050026815,-5.990392208099365,0.04998841,-5.9919281005859375,0.05001471,-5.990876197814941,0.049999937,-5.991466999053955,2.5042225e-06,0.00010033385,1.0,1.0,100.0,240.0,167.8,1831.16,16780.0,240.0,,741,1000,992.6,953.8199999999997,99260,1000,
216,2.1319342,0,19,149.6697,29.279228687286377,216,0,7486.166835308075,0.0,0.0,0.050026815,-5.990392208099365,0.04998841,-5.9919281005859375,0.050014663,-5.990878105163574,0.049999952,-5.991466522216797,2.5083552e-06,0.00010049878,1.0,1.0,60.0,240.0,161.6,1861.44,16160.0,200.0,,511,1000,973.97,5757.809100000001,97397,1000,
217,2.1330922,0,8,149.68811,29.09500217437744,217,0,7521.199151754379,0.0,0.0,0.050026815,-5.990392208099365,0.049988423,-5.991927623748779,0.050014652,-5.990878582000732,0.049999937,-5.991466999053955,2.5124796e-06,0.00010066459,1.0,1.0,0.0,260.0,167.2,2556.16,16720.0,220.0,,686,1000,985.74,2608.9124000000006,98574,1000,
218,2.1321032,0,3,149.70518,28.487544298171997,218,0,7555.618675470352,0.0,0.0,0.050026815,-5.990392208099365,0.04998841,-5.9919281005859375,0.05001464,-5.990879058837891,0.049999937,-5.991466999053955,2.5166225e-06,0.00010083011,1.0,1.0,0.0,240.0,159.6,2583.84,15960.0,220.0,,617,1000,975.96,4571.198400000001,97596,1000,
219,2.1333294,0,77,149.71883,28.5349440574646,219,0,7590.097839832306,0.0,0.0,0.050026815,-5.990392208099365,0.04998839,-5.991929054260254,0.05001464,-5.990879058837891,0.049999937,-5.991466999053955,2.5207605e-06,0.00010099593,1.0,1.0,0.0,260.0,168.2,2472.76,16820.0,140.0,,506,1000,976.0,6030.78,97600,789,
220,2.13181,0,11,149.73262,28.41392731666565,220,0,7624.027902603149,0.0,0.0,0.050026815,-5.990392208099365,0.049988367,-5.99193000793457,0.05001463,-5.990879535675049,0.049999952,-5.991466522216797,2.5249064e-06,0.00010116237,1.0,1.0,80.0,240.0,172.2,1839.16,17220.0,220.0,,661,1000,973.22,4288.3316,97322,982,
221,2.1324673,0,1,149.74672,27.810197591781616,221,0,7657.815738201141,0.0,0.0,0.050026823,-5.990391731262207,0.04998835,-5.9919304847717285,0.050014604,-5.990880489349365,0.049999952,-5.991466522216797,2.529066e-06,0.00010132916,1.0,1.0,0.0,240.0,165.6,2120.64,16560.0,280.0,,454,1000,970.1,8547.45,97010,1000,
222,2.1323829,0,8,149.7631,28.34405755996704,222,0,7692.139041662216,0.0,0.0,0.050026823,-5.990391731262207,0.04998834,-5.991930961608887,0.05001464,-5.990879058837891,0.049999952,-5.991466522216797,2.5332379e-06,0.00010149536,1.0,1.0,0.0,260.0,163.6,2683.0400000000004,16360.0,220.0,,561,1000,973.37,7036.893099999999,97337,1000,
223,2.1341887,0,68,149.78047,28.845999479293823,223,0,7726.940626859665,0.0,0.0,0.050026823,-5.990391731262207,0.04998834,-5.991930961608887,0.050014723,-5.990875720977783,0.049999952,-5.991466522216797,2.53739e-06,0.000101661084,1.0,1.0,0.0,260.0,160.0,3096.0,16000.0,140.0,,487,1000,973.03,7265.5490999999965,97303,843,
224,2.1325712,0,31,149.80023,29.007588386535645,224,0,7761.526202440262,0.0,0.0,0.050026823,-5.990391731262207,0.04998834,-5.991930961608887,0.050014783,-5.990873336791992,0.049999952,-5.991466522216797,2.5415354e-06,0.00010182625,1.0,1.0,0.0,260.0,161.6,2101.44,16160.0,180.0,,618,1000,980.68,4496.337600000001,98068,993,
225,2.134528,0,81,149.81848,28.840527534484863,225,0,7796.377008676529,0.0,0.0,0.050026823,-5.990391731262207,0.049988378,-5.991929531097412,0.050014842,-5.990870952606201,0.049999952,-5.991466522216797,2.5456643e-06,0.00010199182,1.0,1.0,0.0,260.0,165.2,3068.9599999999996,16520.0,100.0,,542,1000,984.74,3900.0924,98474,662,
226,2.1327317,0,17,149.8363,29.06753921508789,226,0,7830.629438877106,0.0,0.0,0.05002683,-5.990391731262207,0.04998839,-5.991929054260254,0.05001489,-5.990869045257568,0.049999952,-5.991466522216797,2.5498032e-06,0.000102156926,1.0,1.0,0.0,240.0,155.0,2571.0,15500.0,200.0,,668,1000,977.72,4195.401600000001,97772,1000,
227,2.132718,0,24,149.85439,28.958133220672607,227,0,7865.493867635727,0.0,0.0,0.05002683,-5.990391731262207,0.049988378,-5.991929531097412,0.050014928,-5.990867614746094,0.049999952,-5.991466522216797,2.5539318e-06,0.0001023213,1.0,1.0,0.0,260.0,163.6,2931.04,16360.0,200.0,,602,1000,976.85,4745.7074999999995,97685,1000,
228,2.1329384,0,8,149.87276,27.971651792526245,228,0,7899.678895235062,0.0,0.0,0.05002683,-5.990391731262207,0.04998835,-5.9919304847717285,0.050014984,-5.990865230560303,0.049999952,-5.991466522216797,2.55804e-06,0.00010248513,1.0,1.0,0.0,260.0,155.6,3140.6399999999994,15560.0,220.0,,560,1000,970.7,5691.609999999999,97070,1000,
229,2.1356492,0,8,149.89253,29.176361560821533,229,0,7935.005204677582,0.0,0.0,0.050026834,-5.990391731262207,0.04998833,-5.991931438446045,0.050015032,-5.99086332321167,0.049999952,-5.991466522216797,2.5621353e-06,0.00010264819,1.0,1.0,0.0,260.0,149.8,2739.9599999999996,14980.0,220.0,,689,1000,978.62,2663.0356,97862,1000,
230,2.133657,0,73,149.91222,28.16061568260193,230,0,7969.282009363174,0.0,0.0,0.050026834,-5.990391731262207,0.049988307,-5.991932392120361,0.050015092,-5.990860939025879,0.049999952,-5.991466522216797,2.5662112e-06,0.000102811595,1.0,1.0,0.0,260.0,155.0,2755.0,15500.0,100.0,,606,1000,975.51,4259.0499,97551,723,
231,2.1356504,0,11,149.93082,29.291345834732056,231,0,8004.069544792175,0.0,0.0,0.050026834,-5.990391731262207,0.049988244,-5.991934776306152,0.050015174,-5.9908576011657715,0.049999952,-5.991466522216797,2.5702964e-06,0.00010297453,1.0,1.0,0.0,260.0,162.6,2605.2400000000007,16260.0,220.0,,644,1000,982.24,3818.6223999999993,98224,1000,
232,2.1337423,0,8,149.94781,28.866896152496338,232,0,8039.097708940506,0.0,0.0,0.050026834,-5.990391731262207,0.049988177,-5.991937637329102,0.050015226,-5.990855693817139,0.049999952,-5.991466522216797,2.5743714e-06,0.00010313754,1.0,1.0,0.0,260.0,158.4,2221.44,15840.0,220.0,,533,1000,965.12,7352.265599999998,96512,1000,
233,2.1315138,0,21,149.96617,28.233487844467163,233,0,8073.541556596756,0.0,0.0,0.050026834,-5.990391731262207,0.049988113,-5.991940021514893,0.05001526,-5.990854263305664,0.049999952,-5.991466522216797,2.5784466e-06,0.00010330054,1.0,1.0,0.0,260.0,162.2,2167.16,16220.0,200.0,,645,1000,968.73,5840.6571,96873,1000,
234,2.134351,0,8,149.98343,28.839364767074585,234,0,8109.095280885696,0.0,0.0,0.050026834,-5.990391731262207,0.04998808,-5.991941452026367,0.05001527,-5.990853786468506,0.049999952,-5.991466522216797,2.5825195e-06,0.000103463026,1.0,1.0,80.0,260.0,164.0,2112.0,16400.0,220.0,,653,1000,970.3,6472.289999999997,97030,1000,
235,2.1334372,0,6,149.99854,29.286765336990356,235,0,8144.53918671608,0.0,0.0,0.050026838,-5.990391254425049,0.04998803,-5.991943359375,0.05001527,-5.990853786468506,0.049999952,-5.991466522216797,2.5865827e-06,0.00010362482,1.0,1.0,0.0,280.0,166.4,1983.0399999999997,16640.0,220.0,,621,1000,976.83,5221.9811,97683,1000,
236,2.1338873,0,72,150.01453,28.429853677749634,236,0,8179.066752433777,0.0,0.0,0.050026838,-5.990391254425049,0.049987994,-5.991944789886475,0.050015308,-5.990852355957031,0.049999952,-5.991466522216797,2.5906288e-06,0.000103786595,1.0,1.0,0.0,260.0,162.4,2658.2400000000007,16240.0,140.0,,447,1000,968.11,9270.5179,96811,772,
237,2.1335332,0,6,150.03064,28.94608235359192,237,0,8213.592872619629,0.0,0.0,0.050026838,-5.990391254425049,0.04998797,-5.991945743560791,0.050015416,-5.990848064422607,0.049999952,-5.991466522216797,2.5946722e-06,0.00010394796,1.0,1.0,40.0,260.0,156.8,1765.76,15680.0,220.0,,617,1000,979.3,4367.6900000000005,97930,944,
238,2.1328351,0,10,150.04604,28.793511867523193,238,0,8248.230383634567,0.0,0.0,0.050026838,-5.990391254425049,0.049987935,-5.991947174072266,0.050015535,-5.990843296051025,0.049999952,-5.991466522216797,2.5987065e-06,0.00010410955,1.0,1.0,0.0,240.0,159.6,2039.84,15960.0,200.0,,643,1000,971.2,5161.600000000001,97120,1000,
239,2.132405,0,7,150.05931,28.1913845539093,239,0,8282.36158657074,0.0,0.0,0.050026838,-5.990391254425049,0.04998789,-5.991949081420898,0.05001564,-5.990839004516602,0.049999952,-5.991466522216797,2.6027456e-06,0.00010427141,1.0,1.0,20.0,260.0,165.4,2094.84,16540.0,220.0,,406,1000,978.64,6336.950399999999,97864,1000,
240,2.134135,0,9,150.07458,28.78644609451294,240,0,8317.166261196136,0.0,0.0,0.050026838,-5.990391254425049,0.049987853,-5.991950511932373,0.050015748,-5.990834712982178,0.049999952,-5.991466522216797,2.6067928e-06,0.0001044325,1.0,1.0,0.0,260.0,165.2,2276.9600000000005,16520.0,220.0,,656,1000,972.8,5154.42,97280,1000,
241,2.1340206,0,20,150.08658,29.594420671463013,241,0,8352.861947059631,0.0,0.0,0.050026838,-5.990391254425049,0.049987826,-5.9919514656066895,0.050015833,-5.99083137512207,0.049999952,-5.991466522216797,2.6108212e-06,0.00010459356,1.0,1.0,0.0,240.0,157.0,2819.0,15700.0,200.0,,641,1000,981.43,3059.2451000000015,98143,1000,
242,2.1326556,0,2,150.09822,28.455357789993286,242,0,8387.283007621765,0.0,0.0,0.05002684,-5.990391254425049,0.049987793,-5.991952896118164,0.050015904,-5.990828514099121,0.049999952,-5.991466522216797,2.6148475e-06,0.0001047537,1.0,1.0,0.0,300.0,163.2,3045.76,16320.0,260.0,,570,1000,976.05,5635.247500000002,97605,1000,
243,2.1335433,0,3,150.10878,28.349772453308105,243,0,8421.637854337692,0.0,0.0,0.05002685,-5.990390777587891,0.04998777,-5.9919538497924805,0.05001595,-5.990826606750488,0.049999952,-5.991466522216797,2.6188507e-06,0.00010491346,1.0,1.0,0.0,260.0,153.6,2623.04,15360.0,240.0,,576,1000,967.52,8057.3296,96752,1000,
244,2.133012,0,12,150.11986,28.807663202285767,244,0,8456.548644542694,0.0,0.0,0.05002685,-5.990390777587891,0.049987745,-5.991954803466797,0.050015975,-5.990825653076172,0.049999952,-5.991466522216797,2.6228458e-06,0.000105073384,1.0,1.0,0.0,260.0,169.6,2267.84,16960.0,220.0,,677,1000,985.84,2806.5744,98584,1000,
245,2.133311,0,5,150.13101,28.789391040802002,245,0,8491.440984725952,0.0,0.0,0.05002685,-5.990390777587891,0.04998776,-5.991954326629639,0.050016,-5.9908246994018555,0.049999952,-5.991466522216797,2.626842e-06,0.000105232175,1.0,1.0,0.0,260.0,161.4,2154.0399999999995,16140.0,220.0,,668,1000,984.21,2921.1459000000013,98421,1000,
246,2.1321225,0,21,150.14339,26.893146753311157,246,0,8524.229282140732,0.0,0.0,0.05002685,-5.990390777587891,0.04998777,-5.9919538497924805,0.050016023,-5.990823745727539,0.049999952,-5.991466522216797,2.630811e-06,0.00010539114,1.0,1.0,0.0,260.0,150.0,2876.0,15000.0,180.0,,565,1000,960.98,9070.439599999998,96098,946,
247,2.1338773,0,3,150.15591,29.12468433380127,247,0,8559.205859422684,0.0,0.0,0.05002685,-5.990390777587891,0.04998778,-5.991953372955322,0.050016046,-5.990822792053223,0.049999952,-5.991466522216797,2.6347857e-06,0.00010555034,1.0,1.0,0.0,240.0,154.4,2704.64,15440.0,220.0,,608,1000,983.14,3337.6403999999993,98314,1000,
248,2.1338181,0,7,150.16768,29.19965648651123,248,0,8594.574609994888,0.0,0.0,0.05002685,-5.990390777587891,0.04998778,-5.991953372955322,0.050016057,-5.9908223152160645,0.049999952,-5.991466522216797,2.6387656e-06,0.00010570901,1.0,1.0,0.0,240.0,160.8,2775.36,16080.0,220.0,,478,1000,970.78,8671.951599999999,97078,1000,
249,2.1312737,0,8,150.18178,29.07977294921875,249,0,8629.935198545456,0.0,0.0,0.05002685,-5.990390777587891,0.04998776,-5.991954326629639,0.050016083,-5.990821361541748,0.049999952,-5.991466522216797,2.6427347e-06,0.00010586677,1.0,1.0,0.0,260.0,163.2,2133.7599999999993,16320.0,220.0,,745,1000,983.29,2843.9458999999997,98329,1000,
250,2.133267,0,15,150.1931,29.27057671546936,250,0,8665.262566804886,0.0,0.0,0.05002685,-5.990390777587891,0.04998776,-5.991954326629639,0.050016116,-5.990819931030273,0.049999952,-5.991466522216797,2.6466773e-06,0.000106024694,1.0,1.0,0.0,260.0,160.8,2295.3600000000006,16080.0,200.0,,672,1000,990.19,1818.3339,99019,1000,
251,2.1332233,0,19,150.20578,29.062198162078857,251,0,8700.594257593155,0.0,0.0,0.05002685,-5.990390777587891,0.04998776,-5.991954326629639,0.050016165,-5.990818023681641,0.049999952,-5.991466522216797,2.650626e-06,0.00010618249,1.0,1.0,0.0,240.0,167.2,2116.16,16720.0,200.0,,704,1000,983.42,2766.8435999999997,98342,1000,
252,2.1323283,0,45,150.21548,28.599339246749878,252,0,8736.059996843338,0.0,0.0,0.05002685,-5.990390777587891,0.04998776,-5.991954326629639,0.050016202,-5.990816593170166,0.049999952,-5.991466522216797,2.65457e-06,0.000106340645,1.0,1.0,0.0,240.0,162.0,2452.0,16200.0,160.0,,504,1000,972.84,6362.514399999998,97284,864,
253,2.1324034,0,1,150.2263,29.104641914367676,253,0,8771.060292243958,0.0,0.0,0.050026853,-5.990390777587891,0.04998778,-5.991953372955322,0.050016236,-5.990815162658691,0.049999952,-5.991466522216797,2.6585237e-06,0.0001064989,1.0,1.0,80.0,260.0,158.8,1926.56,15880.0,260.0,,832,1000,988.11,1121.8579,98811,1000,
254,2.1357884,0,15,150.23701,29.269810914993286,254,0,8806.381016254425,0.0,0.0,0.050026853,-5.990390777587891,0.049987804,-5.991952419281006,0.050016273,-5.990813732147217,0.049999952,-5.991466522216797,2.662481e-06,0.00010665685,1.0,1.0,20.0,260.0,163.2,2013.7599999999998,16320.0,200.0,,777,1000,985.19,1815.8338999999996,98519,1000,
255,2.1317685,0,3,150.24803,29.21694254875183,255,0,8841.664728879929,0.0,0.0,0.050026853,-5.990390777587891,0.049987815,-5.991951942443848,0.05001632,-5.990811824798584,0.049999952,-5.991466522216797,2.6664295e-06,0.00010681362,1.0,1.0,100.0,240.0,161.6,1477.44,16160.0,220.0,,678,1000,979.71,3863.5459,97971,1000,
256,2.1336687,0,30,150.25746,29.407505989074707,256,0,8877.219286203384,0.0,0.0,0.050026853,-5.990390777587891,0.049987826,-5.9919514656066895,0.05001637,-5.990809917449951,0.049999952,-5.991466522216797,2.6703485e-06,0.00010696998,1.0,1.0,40.0,260.0,160.6,2459.6399999999994,16060.0,180.0,,603,1000,985.01,2865.6699,98501,1000,
257,2.1321065,0,34,150.26724,29.277624130249023,257,0,8912.774593830109,0.0,0.0,0.050026853,-5.990390777587891,0.049987864,-5.991950035095215,0.050016392,-5.990808963775635,0.049999952,-5.991466522216797,2.6742564e-06,0.00010712586,1.0,1.0,0.0,260.0,162.6,2893.2400000000007,16260.0,180.0,,441,1000,981.02,4391.7196,98102,1000,
258,2.1331503,0,9,150.27647,28.916807651519775,258,0,8947.758537054062,0.0,0.0,0.050026853,-5.990390777587891,0.049987864,-5.991950035095215,0.050016403,-5.990808486938477,0.049999952,-5.991466522216797,2.6781531e-06,0.00010728091,1.0,1.0,0.0,260.0,162.4,2546.2400000000007,16240.0,220.0,,414,1000,977.01,6580.229899999998,97701,1000,
259,2.1332746,0,19,150.28506,28.154502153396606,259,0,8981.956223726273,0.0,0.0,0.050026853,-5.990390777587891,0.049987793,-5.991952896118164,0.050016392,-5.990808963775635,0.049999952,-5.991466522216797,2.68203e-06,0.00010743572,1.0,1.0,0.0,260.0,159.0,3123.0,15900.0,200.0,,518,1000,975.55,6984.947499999998,97555,1000,
260,2.132337,0,1,150.29395,28.527599811553955,260,0,9016.532942056656,0.0,0.0,0.050026853,-5.990390777587891,0.049987745,-5.991954803466797,0.05001638,-5.990809440612793,0.049999952,-5.991466522216797,2.6859018e-06,0.000107590866,1.0,1.0,0.0,240.0,163.4,2016.44,16340.0,240.0,,577,1000,983.19,4048.7538999999997,98319,1000,
261,2.1321683,0,12,150.3031,28.42039179801941,261,0,9050.883758306503,0.0,0.0,0.050026853,-5.990390777587891,0.049987674,-5.991957664489746,0.05001637,-5.990809917449951,0.049999952,-5.991466522216797,2.6897787e-06,0.000107745334,1.0,1.0,0.0,300.0,159.6,3287.839999999999,15960.0,220.0,,400,1000,967.73,7226.477100000001,96773,962,
262,2.133452,0,10,150.31204,29.141215085983276,262,0,9085.85348534584,0.0,0.0,0.050026853,-5.990390777587891,0.049987614,-5.991960048675537,0.050016344,-5.990810871124268,0.049999952,-5.991466522216797,2.693641e-06,0.00010789956,1.0,1.0,0.0,280.0,162.4,2754.2400000000007,16240.0,220.0,,464,1000,982.53,5577.929100000001,98253,1000,
263,2.133437,0,3,150.32422,29.608100175857544,263,0,9121.378861904144,0.0,0.0,0.050026853,-5.990390777587891,0.04998754,-5.991962909698486,0.05001632,-5.990811824798584,0.049999952,-5.991466522216797,2.6974976e-06,0.00010805375,1.0,1.0,20.0,260.0,162.2,2559.16,16220.0,240.0,,749,1000,993.52,986.3895999999997,99352,1000,
264,2.1319816,0,5,150.33134,29.24778127670288,264,0,9156.519966125488,0.0,0.0,0.050026853,-5.990390777587891,0.049987495,-5.991964817047119,0.050016284,-5.990813255310059,0.049999952,-5.991466522216797,2.7013505e-06,0.00010820769,1.0,1.0,80.0,260.0,166.0,2116.0,16600.0,240.0,,680,1000,985.46,3108.9684,98546,1000,
265,2.13297,0,3,150.33875,28.82520318031311,265,0,9191.2763402462,0.0,0.0,0.050026853,-5.990390777587891,0.049987447,-5.991966724395752,0.05001626,-5.990814208984375,0.049999952,-5.991466522216797,2.7051988e-06,0.00010836167,1.0,1.0,0.0,260.0,167.6,2726.2400000000007,16760.0,240.0,,558,1000,982.68,3518.3175999999994,98268,1000,
266,2.1333551,0,2,150.34273,28.287269830703735,266,0,9225.967409849167,0.0,0.0,0.050026853,-5.990390777587891,0.049987398,-5.991968631744385,0.050016236,-5.990815162658691,0.049999952,-5.991466522216797,2.709049e-06,0.00010851551,1.0,1.0,20.0,260.0,164.2,1922.3600000000004,16420.0,240.0,,526,1000,976.73,4507.2171,97673,1000,
267,2.1313841,0,1,150.34637,29.454147577285767,267,0,9261.532285928726,0.0,0.0,0.050026853,-5.990390777587891,0.049987353,-5.991970539093018,0.050016224,-5.99081563949585,0.049999952,-5.991466522216797,2.7128942e-06,0.000108668784,1.0,1.0,0.0,240.0,162.2,2007.16,16220.0,260.0,,609,1000,985.8,3302.2000000000016,98580,1000,
268,2.1340408,0,1,150.35179,29.70508885383606,268,0,9297.176291942596,0.0,0.0,0.050026853,-5.990390777587891,0.049987305,-5.99197244644165,0.050016224,-5.99081563949585,0.049999952,-5.991466522216797,2.7167277e-06,0.00010882156,1.0,1.0,0.0,260.0,159.4,2427.64,15940.0,260.0,,670,1000,989.19,1622.2939000000003,98919,1000,
269,2.1314592,0,20,150.35834,29.293979167938232,269,0,9332.385102272034,0.0,0.0,0.050026856,-5.990390777587891,0.049987257,-5.991974353790283,0.050016224,-5.99081563949585,0.049999952,-5.991466522216797,2.7205456e-06,0.00010897423,1.0,1.0,0.0,240.0,163.2,2725.7599999999993,16320.0,200.0,,526,1000,983.89,3671.2579000000005,98389,1000,
270,2.1312828,0,1,150.36194,29.693023443222046,270,0,9368.83238697052,0.0,0.0,0.050026856,-5.990390777587891,0.04998723,-5.9919753074646,0.050016247,-5.990814685821533,0.049999952,-5.991466522216797,2.7243645e-06,0.000109125634,1.0,1.0,20.0,240.0,165.0,2003.0,16500.0,240.0,,844,1000,992.07,888.1851000000004,99207,1000,
271,2.1329606,0,51,150.3652,28.692429780960083,271,0,9403.43410897255,0.0,0.0,0.050026856,-5.990390777587891,0.04998722,-5.991975784301758,0.05001626,-5.990814208984375,0.049999952,-5.991466522216797,2.7281485e-06,0.00010927722,1.0,1.0,20.0,260.0,165.0,2627.0,16500.0,160.0,,550,1000,980.24,4562.5424,98024,778,
272,2.1314497,0,22,150.3705,28.784321546554565,272,0,9437.757979393005,0.0,0.0,0.050026856,-5.990390777587891,0.049987208,-5.991976261138916,0.050016273,-5.990813732147217,0.049999952,-5.991466522216797,2.73194e-06,0.00010942814,1.0,1.0,0.0,260.0,168.2,2496.76,16820.0,200.0,,459,1000,979.89,5557.2979,97989,1000,
273,2.1327908,0,45,150.37605,28.824986457824707,273,0,9472.478462457657,0.0,0.0,0.050026856,-5.990390777587891,0.049987197,-5.991976737976074,0.050016284,-5.990813255310059,0.049999952,-5.991466522216797,2.735711e-06,0.00010957933,1.0,1.0,20.0,260.0,165.2,2372.9600000000005,16520.0,160.0,,687,1000,988.48,1829.7295999999997,98848,806,
274,2.1356504,0,19,150.38243,29.595033884048462,274,0,9507.446106433868,0.0,0.0,0.05002686,-5.990390300750732,0.049987208,-5.991976261138916,0.050016284,-5.990813255310059,0.049999952,-5.991466522216797,2.7394906e-06,0.00010973045,1.0,1.0,60.0,260.0,170.8,1731.36,17080.0,200.0,,827,1000,989.7,1015.1900000000002,98970,940,
275,2.1321638,0,19,150.38794,28.434192180633545,275,0,9541.565621614456,0.0,0.0,0.05002686,-5.990390300750732,0.04998722,-5.991975784301758,0.050016284,-5.990813255310059,0.049999952,-5.991466522216797,2.7432693e-06,0.00010988149,1.0,1.0,0.0,260.0,165.8,2130.36,16580.0,200.0,,536,1000,979.66,6245.264399999999,97966,1000,
276,2.133444,0,12,150.39244,28.428467750549316,276,0,9576.073761463165,0.0,0.0,0.05002686,-5.990390300750732,0.049987208,-5.991976261138916,0.05001626,-5.990814208984375,0.049999952,-5.991466522216797,2.747045e-06,0.00011003256,1.0,1.0,0.0,260.0,166.6,2328.44,16660.0,220.0,,621,1000,976.42,3378.1236000000004,97642,1000,
277,2.134411,0,1,150.39647,29.196920156478882,277,0,9611.215564489365,0.0,0.0,0.05002686,-5.990390300750732,0.049987208,-5.991976261138916,0.050016224,-5.99081563949585,0.049999952,-5.991466522216797,2.7508204e-06,0.000110183224,1.0,1.0,20.0,260.0,164.2,2322.36,16420.0,260.0,,666,1000,981.02,3503.0795999999996,98102,1000,
278,2.1336782,0,2,150.39903,29.052719831466675,278,0,9646.214231014252,0.0,0.0,0.05002686,-5.990390300750732,0.049987208,-5.991976261138916,0.05001619,-5.990817070007324,0.049999952,-5.991466522216797,2.7545866e-06,0.000110333975,1.0,1.0,0.0,260.0,155.6,2460.64,15560.0,240.0,,573,1000,972.42,5710.8836,97242,1000,
279,2.1347063,0,4,150.4019,29.566484451293945,279,0,9681.694664239883,0.0,0.0,0.05002686,-5.990390300750732,0.049987208,-5.991976261138916,0.050016142,-5.990818977355957,0.049999952,-5.991466522216797,2.7583558e-06,0.000110483816,1.0,1.0,20.0,260.0,166.4,2223.0399999999995,16640.0,220.0,,684,1000,985.06,2718.1364000000003,98506,1000,
280,2.132436,0,6,150.40189,28.237440824508667,280,0,9715.874156951904,0.0,0.0,0.05002686,-5.990390300750732,0.049987186,-5.991977214813232,0.050016083,-5.990821361541748,0.049999952,-5.991466522216797,2.762104e-06,0.000110633606,1.0,1.0,40.0,240.0,161.6,1933.4400000000003,16160.0,220.0,,703,1000,980.49,3259.8498999999997,98049,1000,
281,2.1339831,0,8,150.40228,29.087321519851685,281,0,9750.886779546738,0.0,0.0,0.05002686,-5.990390300750732,0.049987175,-5.991977691650391,0.050016012,-5.990824222564697,0.049999952,-5.991466522216797,2.7658496e-06,0.000110784225,1.0,1.0,20.0,260.0,163.2,2141.7599999999993,16320.0,220.0,,609,1000,976.51,4691.309899999999,97651,1000,
282,2.1335611,0,22,150.40367,28.30039930343628,282,0,9785.093024969101,0.0,0.0,0.05002686,-5.990390300750732,0.049987163,-5.991978168487549,0.05001595,-5.990826606750488,0.049999952,-5.991466522216797,2.7696137e-06,0.00011093476,1.0,1.0,0.0,260.0,166.0,2452.0,16600.0,200.0,,545,1000,974.77,5235.7171,97477,952,
283,2.1332824,0,33,150.4062,27.884774446487427,283,0,9818.864084243774,0.0,0.0,0.05002686,-5.990390300750732,0.049987137,-5.991979122161865,0.050015893,-5.990828990936279,0.049999952,-5.991466522216797,2.7733731e-06,0.000111085144,1.0,1.0,20.0,260.0,157.6,2514.2400000000007,15760.0,180.0,,606,1000,967.7,7356.029999999999,96770,994,
284,2.1314988,0,21,150.4115,29.773024320602417,284,0,9854.522862434387,0.0,0.0,0.050026868,-5.990390300750732,0.04998711,-5.991980075836182,0.050015856,-5.990830421447754,0.049999952,-5.991466522216797,2.7771353e-06,0.00011123531,1.0,1.0,0.0,260.0,165.8,2506.36,16580.0,200.0,,664,1000,982.72,2760.1416000000004,98272,1000,
285,2.1340613,0,45,150.41772,29.161526679992676,285,0,9889.71690917015,0.0,0.0,0.050026868,-5.990390300750732,0.049987067,-5.9919819831848145,0.050015807,-5.990832328796387,0.049999952,-5.991466522216797,2.7808908e-06,0.000111386005,1.0,1.0,100.0,260.0,168.2,1512.7599999999998,16820.0,160.0,,830,1000,982.41,1922.9018999999998,98241,1000,
286,2.1336107,0,33,150.42068,29.366683959960938,286,0,9924.960630655289,0.0,0.0,0.050026868,-5.990390300750732,0.04998703,-5.991983413696289,0.05001577,-5.990833759307861,0.049999952,-5.991466522216797,2.7846563e-06,0.00011153754,1.0,1.0,100.0,260.0,171.2,1338.56,17120.0,180.0,,659,1000,982.38,3130.2556,98238,1000,
287,2.1329954,0,24,150.42326,30.022945880889893,287,0,9961.0129840374,0.0,0.0,0.050026868,-5.990390300750732,0.04998698,-5.991985321044922,0.050015748,-5.990834712982178,0.049999952,-5.991466522216797,2.7884462e-06,0.00011168885,1.0,1.0,0.0,240.0,158.0,1724.0,15800.0,180.0,,756,1000,984.58,2250.8236000000006,98458,1000,
288,2.1316555,0,25,150.4249,29.386075496673584,288,0,9997.020183086395,0.0,0.0,0.050026868,-5.990390300750732,0.04998696,-5.991986274719238,0.050015725,-5.990835666656494,0.049999952,-5.991466522216797,2.792229e-06,0.00011183989,1.0,1.0,40.0,260.0,160.6,1723.6399999999994,16060.0,180.0,,723,1000,986.81,2136.1538999999993,98681,1000,
289,2.1324337,0,38,150.42635,27.923840522766113,289,0,10030.806811332703,0.0,0.0,0.050026868,-5.990390300750732,0.04998692,-5.991987705230713,0.050015725,-5.990835666656494,0.049999952,-5.991466522216797,2.7960032e-06,0.00011199055,1.0,1.0,20.0,260.0,161.0,2171.0,16100.0,160.0,,557,1000,985.79,3636.4058999999997,98579,1000,
